type,competitorID,time,exchange,odds,agentID,stake,distance,rank,balance,decision
Trade,0,38.41162705421448,0,1.6000000000000005,1,15,347.83434445669457,5,99999400,backer
Trade,0,38.41162705421448,0,1.6000000000000005,47,15,347.83434445669457,5,100000016.5,layer
Trade,0,38.417738914489746,0,1.5000000000000004,1,15,347.83434445669457,5,99999400,backer
Trade,0,38.417738914489746,0,1.5000000000000004,40,15,347.83434445669457,5,100000016.5,layer
Trade,0,38.437978744506836,0,1.5000000000000004,1,15,347.83434445669457,5,99999400,backer
Trade,0,38.437978744506836,0,1.5000000000000004,57,15,347.83434445669457,5,100000416.15263605,layer
Trade,0,38.443368911743164,0,1.5000000000000004,1,15,347.83434445669457,5,99999400,backer
Trade,0,38.443368911743164,0,1.5000000000000004,58,15,347.83434445669457,5,100000446.26711309,layer
Trade,0,38.480679988861084,0,1.5000000000000004,1,15,347.83434445669457,5,99999400,backer
Trade,0,38.480679988861084,0,1.5000000000000004,48,15,347.83434445669457,5,100000016.5,layer
Trade,1,0.514366865158081,0,2.499629317804671,8,15,0.0,2,99999715,backer
Trade,1,0.514366865158081,0,2.499629317804671,4,15,0.0,2,99999805,layer
Trade,1,0.6473627090454102,0,3.499629317804671,50,15,0.0,2,100000075,backer
Trade,1,0.6473627090454102,0,3.499629317804671,4,15,0.0,2,99999805,layer
Trade,1,0.6770808696746826,0,2.499629317804671,8,15,0.0,2,99999715,backer
Trade,1,0.6770808696746826,0,2.499629317804671,4,15,0.0,2,99999805,layer
Trade,1,0.897136926651001,0,3.499629317804671,50,15,0.0,2,100000075,backer
Trade,1,0.897136926651001,0,3.499629317804671,4,15,0.0,2,99999805,layer
Trade,1,1.3501698970794678,0,2.499629317804671,8,15,8.917476650892773,1,99999715,backer
Trade,1,1.3501698970794678,0,2.499629317804671,4,15,8.917476650892773,1,99999805,layer
Trade,1,1.4000868797302246,0,2.499629317804671,4,15,8.917476650892773,1,99999805,backer
Trade,1,1.4000868797302246,0,2.499629317804671,8,15,8.917476650892773,1,99999715,layer
Trade,1,1.8514618873596191,0,2.1139304493567357,4,15,8.917476650892773,1,99999805,backer
Trade,1,1.8514618873596191,0,2.1139304493567357,8,15,8.917476650892773,1,99999715,layer
Trade,1,1.8695030212402344,0,2.1139304493567357,8,15,8.917476650892773,1,99999715,backer
Trade,1,1.8695030212402344,0,2.1139304493567357,54,15,8.917476650892773,1,99999625,layer
Trade,1,2.0222527980804443,0,1.1,8,15,8.917476650892773,1,99999715,backer
Trade,1,2.0222527980804443,0,1.1,54,15,8.917476650892773,1,99999625,layer
Trade,1,2.0926268100738525,0,2.0360019822266526,8,15,8.917476650892773,1,99999715,backer
Trade,1,2.0926268100738525,0,2.0360019822266526,4,15,8.917476650892773,1,99999805,layer
Trade,1,2.3459279537200928,0,1.1,8,15,17.64152274978712,4,99999715,backer
Trade,1,2.3459279537200928,0,1.1,54,15,17.64152274978712,4,99999625,layer
Trade,1,2.7451279163360596,0,3.0360019822266526,50,15,17.64152274978712,4,100000075,backer
Trade,1,2.7451279163360596,0,3.0360019822266526,8,15,17.64152274978712,4,99999715,layer
Trade,1,2.9571938514709473,0,2.0360019822266526,8,15,17.64152274978712,4,99999715,backer
Trade,1,2.9571938514709473,0,2.0360019822266526,4,15,17.64152274978712,4,99999805,layer
Trade,1,3.5974888801574707,0,3.8620240737961122,8,15,25.977044819827043,2,99999715,backer
Trade,1,3.5974888801574707,0,3.8620240737961122,4,15,25.977044819827043,2,99999805,layer
Trade,1,3.76519775390625,0,2.8620240737961122,8,15,25.977044819827043,2,99999715,backer
Trade,1,3.76519775390625,0,2.8620240737961122,8,15,25.977044819827043,2,99999715,layer
Trade,1,3.928945779800415,0,4.862024073796112,54,15,25.977044819827043,2,99999625,backer
Trade,1,3.928945779800415,0,4.862024073796112,8,15,25.977044819827043,2,99999715,layer
Trade,1,3.981874942779541,0,4.862024073796112,4,15,25.977044819827043,2,99999805,backer
Trade,1,3.981874942779541,0,4.862024073796112,8,15,25.977044819827043,2,99999715,layer
Trade,1,4.227258920669556,0,1.1,8,15,25.977044819827043,2,99999715,backer
Trade,1,4.227258920669556,0,1.1,53,15,25.977044819827043,2,99999640,layer
Trade,1,7.999294996261597,0,1.1,8,15,66.04839422597884,3,99999715,backer
Trade,1,7.999294996261597,0,1.1,58,15,66.04839422597884,3,100000446.26711309,layer
Trade,1,8.142716884613037,0,1.1,4,15,66.04839422597884,3,99999805,backer
Trade,1,8.142716884613037,0,1.1,57,15,66.04839422597884,3,100000416.15263605,layer
Trade,1,10.093393802642822,0,1.1,8,15,87.96969185399703,4,99999715,backer
Trade,1,10.093393802642822,0,1.1,55,15,87.96969185399703,4,100000274.94883671,layer
Trade,1,10.927190065383911,0,1.1,8,15,98.11396316518028,4,99999715,backer
Trade,1,10.927190065383911,0,1.1,58,15,98.11396316518028,4,100000446.26711309,layer
Trade,1,11.580948829650879,0,1.1,4,15,105.02811430105724,4,99999805,backer
Trade,1,11.580948829650879,0,1.1,57,15,105.02811430105724,4,100000416.15263605,layer
Trade,1,12.057847023010254,0,1.2000000000000002,8,15,105.02811430105724,4,99999715,backer
Trade,1,12.057847023010254,0,1.2000000000000002,55,15,105.02811430105724,4,100000274.94883671,layer
Trade,1,12.19129490852356,0,1.2000000000000002,8,15,105.02811430105724,4,99999715,backer
Trade,1,12.19129490852356,0,1.2000000000000002,57,15,105.02811430105724,4,100000416.15263605,layer
Trade,1,12.392109870910645,0,5.08020604930648,50,15,105.02811430105724,4,100000075,backer
Trade,1,12.392109870910645,0,5.08020604930648,4,15,105.02811430105724,4,99999805,layer
Trade,1,12.421083927154541,0,1.2000000000000002,8,15,105.02811430105724,4,99999715,backer
Trade,1,12.421083927154541,0,1.2000000000000002,59,15,105.02811430105724,4,100000363.11447704,layer
Trade,1,12.423206806182861,0,1.2000000000000002,4,15,105.02811430105724,4,99999805,backer
Trade,1,12.423206806182861,0,1.2000000000000002,58,15,105.02811430105724,4,100000446.26711309,layer
Trade,1,12.457921981811523,0,1.2000000000000002,8,15,105.02811430105724,4,99999715,backer
Trade,1,12.457921981811523,0,1.2000000000000002,55,15,105.02811430105724,4,100000274.94883671,layer
Trade,1,12.541273832321167,0,6.041587501124148,54,15,105.02811430105724,4,99999625,backer
Trade,1,12.541273832321167,0,6.041587501124148,4,15,105.02811430105724,4,99999805,layer
Trade,1,14.255807876586914,0,6.041587501124148,8,15,128.46924088725515,4,99999715,backer
Trade,1,14.255807876586914,0,6.041587501124148,4,15,128.46924088725515,4,99999805,layer
Trade,1,14.76637077331543,0,4.26292791939239,4,15,141.72874475756078,4,99999805,backer
Trade,1,14.76637077331543,0,4.26292791939239,56,15,141.72874475756078,4,100000301.07631803,layer
Trade,1,14.882434844970703,0,5.1629279193923905,50,15,141.72874475756078,4,100000075,backer
Trade,1,14.882434844970703,0,5.1629279193923905,8,15,141.72874475756078,4,99999715,layer
Trade,1,14.92536973953247,0,4.26292791939239,4,15,141.72874475756078,4,99999805,backer
Trade,1,14.92536973953247,0,4.26292791939239,59,15,141.72874475756078,4,100000363.11447704,layer
Trade,1,15.650755882263184,0,6.041587501124148,4,15,141.72874475756078,4,99999805,backer
Trade,1,15.650755882263184,0,6.041587501124148,8,15,141.72874475756078,4,99999715,layer
Trade,1,18.60310983657837,0,6.041587501124148,8,15,167.89555591747038,4,99999715,backer
Trade,1,18.60310983657837,0,6.041587501124148,4,15,167.89555591747038,4,99999805,layer
Trade,1,18.79750394821167,0,6.041587501124148,4,15,167.89555591747038,4,99999805,backer
Trade,1,18.79750394821167,0,6.041587501124148,55,15,167.89555591747038,4,100000274.94883671,layer
Trade,1,20.18920588493347,0,4.041587501124148,8,15,191.28600879737806,4,99999715,backer
Trade,1,20.18920588493347,0,4.041587501124148,8,15,191.28600879737806,4,99999715,layer
Trade,1,22.24316906929016,0,5.26292791939239,4,15,211.0312123847736,4,99999805,backer
Trade,1,22.24316906929016,0,5.26292791939239,8,15,211.0312123847736,4,99999715,layer
Trade,1,24.046116828918457,0,5.26292791939239,8,15,221.99721459955603,4,99999715,backer
Trade,1,24.046116828918457,0,5.26292791939239,4,15,221.99721459955603,4,99999805,layer
Trade,1,24.185794830322266,0,5.141587501124148,8,15,231.02542533689615,4,99999715,backer
Trade,1,24.185794830322266,0,5.141587501124148,57,15,231.02542533689615,4,100000416.15263605,layer
Trade,1,24.497525930404663,0,5.041587501124148,4,15,231.02542533689615,4,99999805,backer
Trade,1,24.497525930404663,0,5.041587501124148,56,15,231.02542533689615,4,100000301.07631803,layer
